,State,Abbreviation,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,URL,Sponsors,Bill Title,Bill Intent
240,Ohio,OH,HB68,Primary Sponsors,Gender Affirming Care Ban,2/28/2023,Referred to committee: Public Health Policy,High,https://legiscan.com/OH/bill/HB68/2023,"Gary Click, Tim Barhorst, Adam Bird, Thaddeus Claggett, Rodney Creech, Alessandro Cutrona, Bill Dean, Steve Demetriou, Jay Edwards, Ron Ferguson, Sarah Fowler Arthur, Jennifer Gross, Thomas Hall, Adam Holmes, James Hoops, Marilyn John, Mark Johnson, Kris Jordan, Darrell Kick, Angela King, Roy Klopfenstein, Brian Lampton, Beth Lear, Susan Manchester, Riordan McClain, Derek Merrin, Kevin Miller, Melanie Miller, Thomas Patton, Phil Plummer, Jena Powell, Monica Robb Blasdel, Dick Stein, Brian Stewart, Reggie Stoltzfus, D. J. Swearingen, Scott Wiggam, Josh Williams, Bernard Willis, Tom Young","To enact sections 3109.054, 3129.01, 3129.02, 3129.03, 3129.04, 3129.05, 3129.06, and 3129.07 of the Revised Code regarding gender transition services for minors and to name this act the Ohio Saving Adolescents from Experimentation (SAFE) Act.",WE WILL TAKE YOUR BODY FROM YOU
241,Ohio,OH,HB6,Primary Sponsors,Trans Sports Ban,2/16/2023,Referred to committee: Higher Education,High,https://legiscan.com/OH/bill/HB6/2023,"Jena Powell, Tim Barhorst, Gary Click, Rodney Creech, Alessandro Cutrona, Steve Demetriou, Jennifer Gross, Thomas Hall, Mark Johnson, Kris Jordan, Darrell Kick, Angela King, Roy Klopfenstein, Jeff LaRe, Beth Lear, Susan Manchester, Adam Mathews, Derek Merrin, Kevin Miller, Melanie Miller, Phil Plummer, Tracy Richardson, Nick Santucci, Jean Schmidt, Dick Stein, Brian Stewart, Reggie Stoltzfus, Jim Thomas, Scott Wiggam, Bernard Willis, Tom Young","To enact sections 3313.5319 and 3345.562 of the Revised Code to enact the Save Women's Sports Act to require schools, state institutions of higher education, and private colleges to designate separate single-sex teams and sports for each sex.",WE WILL SHUT YOU OUT OF PUBLIC LIFE
242,Ohio,OH,HB8,Primary Sponsors,Don't Say Gay/Forced Outing,2/16/2023,Referred to committee: Primary and Secondary Education,High,https://legiscan.com/OH/bill/HB8/2023,"D. J. Swearingen, Sara Carruthers","To amend sections 3314.03 and 3326.11 and to enact section 3313.473 of the Revised Code to enact the ""Parents' Bill of Rights"" to require public schools to adopt a policy on parental notification on student health and well-being and instructional materials with sexually explicit content.",WE WILL EMPOWER YOUR ENEMIES
243,Oklahoma,OK,HB1449,Discrimination; enacting the Women's Bill of Rights; effective date.,Defining Trans People Out of the Law,3/23/2023,Referred for engrossment,Worst,https://legiscan.com/OK/bill/HB1449/2023,"Toni Hasenbeck, Jessica Garvin, Sherrie Conley, Denise Hader, Cynthia Roe, Marilyn Stark, Tammy Townley",Discrimination; enacting the Women's Bill of Rights; effective date.,YOUR EXISTENCE IS A PERVERSION
244,Oklahoma,OK,HB2186,Crimes and punishments; adult cabaret and drag performance; making certain acts unlawful; codification; emergency.,Drag Ban,2/23/2023,Emergency added,Worst,https://legiscan.com/OK/bill/HB2186/2023,"Kevin West, David Bullard, Kevin McDugle, Tom Gann, Shane Jett, Jim Olsen",Crimes and punishments; adult cabaret and drag performance; making certain acts unlawful; codification; emergency.,YOUR PRESENCE IS A PERVERSION
245,Oklahoma,OK,HB2546,Schools; instruction; sexual orientation; gender identity; codification; effective date.,Don't Say Gay/Forced Outing,3/22/2023,First Reading,Worst,https://legiscan.com/OK/bill/HB2546/2023,"Terry O'Donnell, Julie Daniels, Danny Williams, Mark McBride, Mark Lepak",Schools; instruction; sexual orientation; gender identity; codification; effective date.,WE WILL EMPOWER YOUR ENEMIES
246,Oklahoma,OK,SB129,"Health care; prohibiting certain uses of public funds, public facilities, and public employees. Emergency.",Gender Affirming Care Ban,3/1/2023,Coauthored by Representative West (Kevin) (principal House author),Worst,https://legiscan.com/OK/bill/SB129/2023,"David Bullard, Kevin West, George Burns, Warren Hamilton, Shane Jett, Blake Stephens, Tom Woods","Health care; prohibiting certain uses of public funds, public facilities, and public employees. Emergency.",WE WILL TAKE YOUR BODY FROM YOU
247,Oklahoma,OK,SB408,Discrimination; creating the Women's Bill of Rights; authorizing distinctions for certain purposes. Effective date.,Defining Trans People Out of the Law,3/8/2023,First Reading,Worst,https://legiscan.com/OK/bill/SB408/2023,"Jessica Garvin, Toni Hasenbeck, Micheal Bergstrom, Julie Daniels, David Bullard, Warren Hamilton, Shane Jett, Cody Rogers, Ally Seifried",Discrimination; creating the Women's Bill of Rights; authorizing distinctions for certain purposes. Effective date.,YOUR EXISTENCE IS A PERVERSION
248,Oklahoma,OK,HB2177,Public health and safety; health care professionals; prohibiting certain gender transition procedures; exceptions; administrative remedies; emergency.,Gender Affirming Care Ban,3/23/2023,Second Reading referred to Rules Committee then to Appropriations Committee,Worst,https://legiscan.com/OK/bill/HB2177/2023,"Kevin West, Jim Olsen, David Bullard, Tom Gann, Sherrie Conley, Denise Hader, Cody Maynard, Shane Jett",Public health and safety; health care professionals; prohibiting certain gender transition procedures; exceptions; administrative remedies; emergency.,WE WILL TAKE YOUR BODY FROM YOU
249,Oklahoma,OK,SB613,"Health care; prohibiting gender transition procedures for children; providing for administrative, criminal and civil enforcement. Effective date.",Gender Affirming Care Ban,2/16/2023,First Reading,Worst,https://legiscan.com/OK/bill/SB613/2023,"Julie Daniels, Toni Hasenbeck, Nathan Dahm, Micheal Bergstrom, David Bullard, George Burns, Warren Hamilton, Shane Jett, Cody Rogers, Blake Stephens, Tom Woods, Rob Standridge, David Hardin","Health care; prohibiting gender transition procedures for children; providing for administrative, criminal and civil enforcement. Effective date.",WE WILL TAKE YOUR BODY FROM YOU
250,Oklahoma,OK,HB1011,Public health and safety; defining terms; health care professionals; gender transition procedures; referrals; exceptions; public funds; Medicaid program reimbursements; felony penalties; statute of limitations; unprofessional conduct; license revocation; statute of limitations; claims or defenses; civil actions; administrative remedies; attorney fees; Attorney General; codification; effective date.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Public Health,Worst,https://legiscan.com/OK/bill/HB1011/2023,"Jim Olsen, Terry O'Donnell",Public health and safety; defining terms; health care professionals; gender transition procedures; referrals; exceptions; public funds; Medicaid program reimbursements; felony penalties; statute of limitations; unprofessional conduct; license revocation; statute of limitations; claims or defenses; civil actions; administrative remedies; attorney fees; Attorney General; codification; effective date.,WE WILL TAKE YOUR BODY FROM YOU
251,Oklahoma,OK,HB1377,Oklahoma Save Adolescents from Experimentation (SAFE) Act; effective date.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Public Health,Worst,https://legiscan.com/OK/bill/HB1377/2023,Tom Gann,Oklahoma Save Adolescents from Experimentation (SAFE) Act; effective date.,WE WILL TAKE YOUR BODY FROM YOU
252,Oklahoma,OK,HB1466,Public health and safety; definitions; health care professionals; gender transition; exceptions; statute of limitations; license revocation; state license holders; certain claims; civil actions; attorney fees; effective date.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Public Health,Worst,https://legiscan.com/OK/bill/HB1466/2023,Chris Sneed,Public health and safety; definitions; health care professionals; gender transition; exceptions; statute of limitations; license revocation; state license holders; certain claims; civil actions; attorney fees; effective date.,WE WILL TAKE YOUR BODY FROM YOU
253,Oklahoma,OK,HB1781,Children; Parents' Bill of Rights; private right of action; Attorney General; investigate; violation; materials; instruction; fine; term; effective date.,Don't Say Gay/Forced Outing,2/7/2023,Second Reading referred to Judiciary - Civil,Worst,https://legiscan.com/OK/bill/HB1781/2023,Danny Williams,Children; Parents' Bill of Rights; private right of action; Attorney General; investigate; violation; materials; instruction; fine; term; effective date.,WE WILL EMPOWER YOUR ENEMIES
254,Oklahoma,OK,HB1947,State government; creating the Eliminate Economic Boycotts Act; requiring written verification in certain contracts; effective date.,Anti-Boycotts Act,2/7/2023,Second Reading referred to Rules,Worst,https://legiscan.com/OK/bill/HB1947/2023,"Charles McCall, Brad Boles, Dean Davis",State government; creating the Eliminate Economic Boycotts Act; requiring written verification in certain contracts; effective date.,WE WILL SILENCE YOUR ALLIES
255,Oklahoma,OK,HB2340,State government; business; contracts; prohibited contracts; enforcement; damages; effective date.,Anti-Boycotts Act,2/20/2023,Referred to Rules,Worst,https://legiscan.com/OK/bill/HB2340/2023,Mark Lepak,State government; business; contracts; prohibited contracts; enforcement; damages; effective date.,WE WILL SILENCE YOUR ALLIES
256,Oklahoma,OK,HB2736,Crimes and punishments; adding definition; effective date.,Drag Ban,2/7/2023,Second Reading referred to Judiciary - Criminal,Worst,https://legiscan.com/OK/bill/HB2736/2023,Collin Duel,Crimes and punishments; adding definition; effective date.,YOUR PRESENCE IS A PERVERSION
257,Oklahoma,OK,SB1004,Public retirement systems; creating the Oklahoma Pension Fiduciary Duty Act. Effective date.,Ban on Public Investment in ESG Funds,2/7/2023,Second Reading referred to Retirement and Insurance Committee then to Finance Committee,Worst,https://legiscan.com/OK/bill/SB1004/2023,Shane Jett,Public retirement systems; creating the Oklahoma Pension Fiduciary Duty Act. Effective date.,WE WILL EMPOWER YOUR ENEMIES
258,Oklahoma,OK,SB1007,Student athletics; creating the Save Men's Sports Act; requiring designation of certain athletic teams. Effective date. Emergency.,Trans Sports Ban,2/7/2023,Second Reading referred to Education,Worst,https://legiscan.com/OK/bill/SB1007/2023,Shane Jett,Student athletics; creating the Save Men's Sports Act; requiring designation of certain athletic teams. Effective date. Emergency.,WE WILL SHUT YOU OUT OF PUBLIC LIFE
259,Oklahoma,OK,SB1017,Schools; prohibiting survey on certain topics; prohibiting schools from maintaining books on certain topics. Effective date. Emergency.,Don't Say Gay/Forced Outing,2/7/2023,Second Reading referred to Education,Worst,https://legiscan.com/OK/bill/SB1017/2023,Shane Jett,Schools; prohibiting survey on certain topics; prohibiting schools from maintaining books on certain topics. Effective date. Emergency.,WE WILL EMPOWER YOUR ENEMIES
260,Oklahoma,OK,SB131,Schools; amending the Parents' Bill of Rights; providing for civil action; modifying certain rights. Effective date. Emergency.,Forced Outing by Schools,2/13/2023,Coauthored by Senator Burns,Worst,https://legiscan.com/OK/bill/SB131/2023,"Cody Rogers, Casey Murdock, George Burns, Warren Hamilton",Schools; amending the Parents' Bill of Rights; providing for civil action; modifying certain rights. Effective date. Emergency.,WE WILL DENY YOU YOUR NAME
261,Oklahoma,OK,SB250,Public programs; prohibiting public funding for provider of gender transition procedures; allowing reapplication under certain conditions. Emergency.,Gender Affirming Care Ban,2/13/2023,Coauthored by Senator Burns,Worst,https://legiscan.com/OK/bill/SB250/2023,"Nathan Dahm, George Burns",Public programs; prohibiting public funding for provider of gender transition procedures; allowing reapplication under certain conditions. Emergency.,WE WILL TAKE YOUR BODY FROM YOU
262,Oklahoma,OK,SB251,Definitions and general provisions; limiting permissible applications of specified term or definition; prohibiting public entity from using other applications. Emergency.,Defining Trans People Out of the Law,2/13/2023,Coauthored by Senator Burns,Worst,https://legiscan.com/OK/bill/SB251/2023,"Nathan Dahm, George Burns",Definitions and general provisions; limiting permissible applications of specified term or definition; prohibiting public entity from using other applications. Emergency.,YOUR EXISTENCE IS A PERVERSION
263,Oklahoma,OK,SB252,Health care; prohibiting certain medical treatment for minors; providing administrative penalty. Effective date.,Gender Affirming Care Ban,2/13/2023,Coauthored by Senator Burns,Worst,https://legiscan.com/OK/bill/SB252/2023,"Nathan Dahm, George Burns",Health care; prohibiting certain medical treatment for minors; providing administrative penalty. Effective date.,WE WILL TAKE YOUR BODY FROM YOU
264,Oklahoma,OK,SB30,Schools; requiring certain notifications; prohibiting use of certain names and pronouns without consent; prohibiting certain instruction in certain grades. Effective date. Emergency.,Don't Say Gay/Forced Outing,2/13/2023,Coauthored by Senator Burns,Worst,https://legiscan.com/OK/bill/SB30/2023,"Cody Rogers, Casey Murdock, George Burns, Warren Hamilton",Schools; requiring certain notifications; prohibiting use of certain names and pronouns without consent; prohibiting certain instruction in certain grades. Effective date. Emergency.,WE WILL EMPOWER YOUR ENEMIES
265,Oklahoma,OK,SB345,Crime and punishment; making certain medical treatment unlawful; defining term; providing for certain penalty. Emergency.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Rules,Worst,https://legiscan.com/OK/bill/SB345/2023,Warren Hamilton,Crime and punishment; making certain medical treatment unlawful; defining term; providing for certain penalty. Emergency.,WE WILL TAKE YOUR BODY FROM YOU
266,Oklahoma,OK,SB614,Health care; prohibiting gender reassignment medical treatment for minors; providing for certain civil actions and relief. Emergency.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Rules,Worst,https://legiscan.com/OK/bill/SB614/2023,Julie Daniels,Health care; prohibiting gender reassignment medical treatment for minors; providing for certain civil actions and relief. Emergency.,WE WILL TAKE YOUR BODY FROM YOU
267,Oklahoma,OK,SB786,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,Gender Affirming Care Ban,2/7/2023,Second Reading referred to Rules,Worst,https://legiscan.com/OK/bill/SB786/2023,Rob Standridge,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,WE WILL TAKE YOUR BODY FROM YOU
