State,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,,,,,,,,,,,,,,,,,,,,,,,
Montana,HB234,Revise dissemination of obscene material to minors laws,Book Ban,2/10/2023,(S) First Reading,High,,https://legiscan.com/MT/bill/HB234/2023,Bob Phalen,Hearing 2023-01-19 08:30 Room 137," 2022-10-28 (C) Draft Request Received,  2022-12-28 (C) Draft to Requester for Review,  2022-12-28 (C) Draft to Requester for Review,  2023-01-03 (C) Draft in Legal Review,  2023-01-03 (C) Draft in Edit,  2023-01-04 (C) Draft to Drafter - Edit Review,  2023-01-05 (C) Draft in Input/Proofing,  2023-01-05 (C) Draft in Final Drafter Review,  2023-01-05 (C) Bill Draft Text Available Electronically,  2023-01-05 (C) Executive Director Review,  2023-01-06 (C) Draft in Assembly,  2023-01-06 (C) Draft Ready for Delivery,  2023-01-06 (C) Executive Director Final Review,  2023-01-07 (C) Draft Ready for Delivery,  2023-01-10 (C) Draft Delivered to Requester, H 2023-01-12 (H) Introduced,  2023-01-12 (C) Introduced Bill Text Available Electronically, H 2023-01-13 (H) Referred to Committee (H) Judiciary, H 2023-01-13 (H) First Reading, H 2023-01-19 (H) Hearing (H) Judiciary,  2023-01-22 (C) Amendments Available, H 2023-01-31 (H) Committee Executive Action--Bill Passed as Amended (H) Judiciary, H 2023-01-31 (H) Committee Report--Bill Passed as Amended (H) Judiciary,  2023-01-31 (C) Printed - New Version Available, H 2023-02-08 (H) Scheduled for 2nd Reading, H 2023-02-08 (H) Motion Failed, H 2023-02-08 (H) Motion Carried, H 2023-02-08 (H) 2nd Reading Passed, H 2023-02-09 (H) Scheduled for 3rd Reading, H 2023-02-09 (H) 3rd Reading Passed, H 2023-02-10 (H) Transmitted to Senate, S 2023-02-10 (S) First Reading",Pass One Chamber,fb54ffb5805535182237d36bedd0e755,,,,,,,,,,,,,,,,,,,,,,,
Montana,HB303,Implement Medical Ethics and Diversity Act,Legal Discrimination in Healthcare,2/8/2023,(S) First Reading,High,Allows Employeers to as well,https://legiscan.com/MT/bill/HB303/2023,Amy Regier,Hearing 2023-01-30 08:00 Room 137," 2022-11-01 (C) Draft Request Received,  2022-11-28 (C) Draft to Requester for Review,  2022-12-12 (C) Draft to Requester for Review,  2022-12-30 (C) Draft to Requester for Review,  2023-01-09 (C) Draft to Requester for Review,  2023-01-10 (C) Draft to Requester for Review,  2023-01-11 (C) Draft to Requester for Review,  2023-01-11 (C) Draft in Legal Review,  2023-01-12 (C) Draft in Edit,  2023-01-16 (C) Draft to Drafter - Edit Review,  2023-01-16 (C) Draft in Input/Proofing,  2023-01-17 (C) Draft in Final Drafter Review,  2023-01-17 (C) Bill Draft Text Available Electronically,  2023-01-17 (C) Executive Director Review,  2023-01-17 (C) Draft in Assembly,  2023-01-18 (C) Draft Ready for Delivery,  2023-01-18 (C) Executive Director Final Review,  2023-01-18 (C) Draft Ready for Delivery,  2023-01-20 (C) Draft Delivered to Requester, H 2023-01-21 (H) Introduced,  2023-01-23 (C) Introduced Bill Text Available Electronically, H 2023-01-24 (H) Referred to Committee (H) Judiciary, H 2023-01-24 (H) First Reading, H 2023-01-27 (H) Motion Carried, H 2023-01-30 (H) Hearing (H) Judiciary, H 2023-02-02 (H) Committee Executive Action--Bill Passed (H) Judiciary, H 2023-02-02 (H) Committee Report--Bill Passed (H) Judiciary,  2023-02-06 (C) Amendments Available, H 2023-02-06 (H) Scheduled for 2nd Reading, H 2023-02-06 (H) 2nd Reading Motion to Amend Failed, H 2023-02-06 (H) 2nd Reading Passed, H 2023-02-07 (H) Scheduled for 3rd Reading, H 2023-02-07 (H) 3rd Reading Passed, H 2023-02-07 (H) Transmitted to Senate, S 2023-02-08 (S) First Reading",Pass One Chamber,9ac5181e135a547e561519b8c9d805a4,,,,,,,,,,,,,,,,,,,,,,,
Montana,HB359,Prohibit minors from attending drag shows,Drag Ban,2/24/2023,(H) Transmitted to Senate,High,,https://legiscan.com/MT/bill/HB359/2023,Braxton Mitchell,Hearing 2023-02-09 08:00 Room 137," 2022-11-22 (C) Draft Request Received,  2022-12-16 (C) Draft in Legal Review,  2022-12-19 (C) Draft in Edit,  2022-12-19 (C) Draft to Drafter - Edit Review,  2022-12-19 (C) Draft in Input/Proofing,  2022-12-20 (C) Draft in Final Drafter Review,  2022-12-20 (C) Bill Draft Text Available Electronically,  2022-12-20 (C) Executive Director Review,  2022-12-26 (C) Draft in Assembly,  2022-12-27 (C) Draft Ready for Delivery,  2022-12-27 (C) Executive Director Final Review,  2022-12-28 (C) Draft Ready for Delivery,  2023-01-26 (C) Draft Delivered to Requester, H 2023-01-28 (H) Introduced, H 2023-01-30 (H) Referred to Committee (H) Judiciary, H 2023-01-30 (H) First Reading,  2023-01-31 (C) Introduced Bill Text Available Electronically,  2023-01-31 (C) Amendments Available, H 2023-02-07 (H) Sponsor List Modified, H 2023-02-09 (H) Hearing (H) Judiciary, H 2023-02-15 (H) Committee Executive Action--Bill Passed as Amended (H) Judiciary,  2023-02-16 (C) Printed - New Version Available, H 2023-02-16 (H) Committee Report--Bill Passed as Amended (H) Judiciary, H 2023-02-23 (H) Scheduled for 2nd Reading, H 2023-02-23 (H) 2nd Reading Motion to Amend Failed, H 2023-02-23 (H) Motion Carried, H 2023-02-23 (H) 2nd Reading Passed, H 2023-02-24 (H) Scheduled for 3rd Reading, H 2023-02-24 (H) 3rd Reading Passed, H 2023-02-24 (H) Transmitted to Senate",Pass One Chamber,7297294b03e591b199ea54e32f865113,,,,,,,,,,,,,,,,,,,,,,,
Montana,HB361,Provide that use of a name and sex by a student is not discrimination,Legal Discrimination In Education,2/17/2023,(S) First Reading,High,,https://legiscan.com/MT/bill/HB361/2023,Brandon Ler,Hearing 2023-02-08 08:00 Room 137," 2022-12-03 (C) Draft Request Received,  2022-12-28 (C) Draft to Requester for Review,  2023-01-01 (C) Draft to Requester for Review,  2023-01-03 (C) Draft in Legal Review,  2023-01-03 (C) Draft in Edit,  2023-01-04 (C) Draft to Drafter - Edit Review,  2023-01-05 (C) Draft in Input/Proofing,  2023-01-05 (C) Draft in Final Drafter Review,  2023-01-05 (C) Bill Draft Text Available Electronically,  2023-01-05 (C) Executive Director Review,  2023-01-06 (C) Draft in Assembly,  2023-01-06 (C) Draft Ready for Delivery,  2023-01-06 (C) Executive Director Final Review,  2023-01-07 (C) Draft Ready for Delivery,  2023-01-10 (C) Draft Back for Redo,  2023-01-10 (C) Draft in Legal Review,  2023-01-10 (C) Draft in Edit,  2023-01-11 (C) Draft to Drafter - Edit Review,  2023-01-11 (C) Draft in Input/Proofing,  2023-01-12 (C) Draft in Final Drafter Review,  2023-01-12 (C) Bill Draft Text Available Electronically,  2023-01-12 (C) Executive Director Review,  2023-01-12 (C) Draft in Assembly,  2023-01-12 (C) Draft Ready for Delivery,  2023-01-12 (C) Executive Director Final Review,  2023-01-13 (C) Draft Ready for Delivery,  2023-01-26 (C) Draft Delivered to Requester, H 2023-01-28 (H) Introduced, H 2023-01-30 (H) Referred to Committee (H) Judiciary, H 2023-01-30 (H) First Reading,  2023-01-31 (C) Introduced Bill Text Available Electronically, H 2023-02-08 (H) Hearing (H) Judiciary,  2023-02-08 (C) Amendments Available, H 2023-02-09 (H) Committee Executive Action--Bill Passed as Amended (H) Judiciary, H 2023-02-09 (H) Committee Report--Bill Passed as Amended (H) Judiciary,  2023-02-09 (C) Printed - New Version Available, H 2023-02-15 (H) Scheduled for 2nd Reading, H 2023-02-15 (H) Motion Failed, H 2023-02-15 (H) Motion Carried, H 2023-02-15 (H) 2nd Reading Passed, H 2023-02-16 (H) Scheduled for 3rd Reading, H 2023-02-16 (H) 3rd Reading Passed, H 2023-02-17 (H) Transmitted to Senate, S 2023-02-17 (S) First Reading",Pass One Chamber,1656aad8da445f8101f9a9bdbb38797a,,,,,,,,,,,,,,,,,,,,,,,
Montana,SB99,Provide for a youth health protection act,Gender Affirming Care Ban,2/9/2023,(S) Transmitted to House,High,Comprehensive minor healthcare ban. ,https://legiscan.com/MT/bill/SB99/2023,John Fuller,Hearing 2023-01-27 09:00 Room 303," 2022-11-18 (C) Draft Request Received,  2022-11-29 (C) Draft to Requester for Review,  2022-11-29 (C) Draft in Legal Review,  2022-11-30 (C) Draft in Edit,  2022-12-19 (C) Draft to Drafter - Edit Review,  2022-12-19 (C) Draft in Input/Proofing,  2022-12-19 (C) Draft in Final Drafter Review,  2022-12-19 (C) Bill Draft Text Available Electronically,  2022-12-20 (C) Executive Director Review,  2022-12-21 (C) Draft Back for Redo,  2022-12-27 (C) Draft to Requester for Review,  2022-12-27 (C) Draft in Legal Review,  2022-12-28 (C) Draft in Edit,  2022-12-28 (C) Draft to Drafter - Edit Review,  2022-12-28 (C) Draft in Input/Proofing,  2022-12-29 (C) Draft in Final Drafter Review,  2022-12-29 (C) Bill Draft Text Available Electronically,  2022-12-29 (C) Executive Director Review,  2022-12-30 (C) Draft in Assembly,  2022-12-30 (C) Draft Ready for Delivery,  2022-12-30 (C) Executive Director Final Review,  2022-12-30 (C) Draft Ready for Delivery,  2023-01-02 (C) Draft Delivered to Requester, S 2023-01-03 (S) Introduced,  2023-01-03 (C) Introduced Bill Text Available Electronically, S 2023-01-03 (S) First Reading, S 2023-01-03 (S) Referred to Committee (S) Public Health, Welfare and Safety, S 2023-01-04 (S) Rereferred to Committee (S) Judiciary, S 2023-01-05 (S) Hearing Canceled (S) Judiciary, S 2023-01-05 (S) Hearing Canceled (S) Judiciary, S 2023-01-06 (S) Hearing Canceled (S) Judiciary, S 2023-01-09 (S) Hearing Canceled (S) Judiciary, S 2023-01-11 (S) Hearing Canceled (S) Judiciary,  2023-01-26 (C) Amendments Available, S 2023-01-27 (S) Hearing (S) Judiciary, S 2023-01-31 (S) Committee Executive Action--Bill Passed as Amended (S) Judiciary,  2023-02-01 (C) Printed - New Version Available, S 2023-02-01 (S) Committee Report--Bill Passed as Amended (S) Judiciary, S 2023-02-07 (S) Scheduled for 2nd Reading, S 2023-02-07 (S) 2nd Reading Passed, S 2023-02-08 (S) Scheduled for 3rd Reading, S 2023-02-08 (S) 3rd Reading Passed, S 2023-02-09 (S) Transmitted to House",Pass One Chamber,6015fd75843649987b1ffaec797a7752,,,,,,,,,,,,,,,,,,,,,,,
Montana,SB413,Prohibit sex education instruction below sixth grade in public schools,Don't Say Gay/Forced Outing,2/27/2023,(S) Hearing (S) Education and Cultural Resources,High,,https://legiscan.com/MT/bill/SB413/2023,Carl Glimm,Hearing 2023-02-27 15:00 Room 422," 2022-11-10 (C) Draft Request Received,  2023-02-07 (C) Draft On Hold,  2023-02-08 (C) Draft Taken Off Hold,  2023-02-08 (C) Draft to Requester for Review,  2023-02-14 (C) Draft to Requester for Review,  2023-02-15 (C) Draft in Legal Review,  2023-02-18 (C) Draft in Edit,  2023-02-18 (C) Draft to Drafter - Edit Review,  2023-02-19 (C) Draft in Input/Proofing,  2023-02-19 (C) Draft in Final Drafter Review,  2023-02-19 (C) Bill Draft Text Available Electronically,  2023-02-19 (C) Executive Director Review,  2023-02-19 (C) Draft in Assembly,  2023-02-20 (C) Draft Ready for Delivery,  2023-02-20 (C) Executive Director Final Review,  2023-02-20 (C) Draft Ready for Delivery,  2023-02-20 (C) Draft Delivered to Requester, S 2023-02-20 (S) Introduced,  2023-02-20 (C) Introduced Bill Text Available Electronically, S 2023-02-20 (S) First Reading, S 2023-02-21 (S) Referred to Committee (S) Education and Cultural Resources, S 2023-02-27 (S) Hearing (S) Education and Cultural Resources",,9ae625270798572483288ec3ca13f44f,,,,,,,,,,,,,,,,,,,,,,,
Montana,SB458,Define sex in Montana law,Defining Trans People Out of the Law,2/27/2023,"(S) Hearing (S) Public Health, Welfare and Safety",High,Goes through the entirity of state law and redefines sex,https://legiscan.com/MT/bill/SB458/2023,Carl Glimm,Hearing 2023-02-27 15:00 Room 317," 2023-01-07 (C) Draft Request Received,  2023-02-15 (C) Draft to Requester for Review,  2023-02-15 (C) Draft in Legal Review,  2023-02-15 (C) Draft in Edit,  2023-02-19 (C) Draft to Drafter - Edit Review,  2023-02-20 (C) Draft in Input/Proofing,  2023-02-21 (C) Draft in Final Drafter Review,  2023-02-21 (C) Bill Draft Text Available Electronically,  2023-02-21 (C) Executive Director Review,  2023-02-21 (C) Draft in Assembly,  2023-02-21 (C) Draft Ready for Delivery,  2023-02-21 (C) Executive Director Final Review,  2023-02-21 (C) Draft Ready for Delivery,  2023-02-22 (C) Draft Delivered to Requester, S 2023-02-22 (S) Introduced,  2023-02-22 (C) Introduced Bill Text Available Electronically, S 2023-02-22 (S) Referred to Committee (S) Public Health, Welfare and Safety, S 2023-02-22 (S) First Reading, S 2023-02-27 (S) Hearing (S) Public Health, Welfare and Safety",,ccd5b7cc4f8639c40ad291328c5cfbb1,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,LB371,Prohibit an individual under nineteen years of age or under twenty-one years of age from being present at a drag show as prescribed,Drag Ban,2/3/2023,Hunt AM219 filed,High,Prohibits anyone under 19 from going to a drag show,https://legiscan.com/NE/bill/LB371/2023,Dave Murman,,"L 2023-01-12 Date of introduction, L 2023-01-12 Hunt MO4 Indefinitely postpone pursuant to Rule 6, Section 3(f) filed, L 2023-01-17 Referred to Judiciary Committee, L 2023-01-25 Hunt AM74 filed, L 2023-01-25 Murman AM67 filed, L 2023-02-02 Hunt AM204 filed, L 2023-02-02 Hunt AM178 filed, L 2023-02-02 Hunt AM206 filed, L 2023-02-03 Hunt AM219 filed",,a4d8d9940683231c3af1d44c1bdaae32,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,LB574,Adopt the Let Them Grow Act,Gender Affirming Care Ban,2/24/2023,Kauth priority bill,High,,https://legiscan.com/NE/bill/LB574/2023,Kathleen Kauth,Hearing 2023-02-08 13:30 Room 1525,"L 2023-01-17 Date of introduction, L 2023-01-17 Hunt MO9 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed, L 2023-01-19 Referred to Health and Human Services Committee, L 2023-01-25 Hunt AM72 filed, L 2023-01-25 Hunt AM71 filed, L 2023-01-27 Notice of hearing for February 08, 2023, L 2023-02-07 Hunt AM263 filed, L 2023-02-10 Slama name added, L 2023-02-24 Kauth priority bill",,85e2b1a0ac2934bec3d760e1192db6e1,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,LB575,Adopt the Sports and Spaces Act,Trans Bathroom Ban,2/7/2023,Hunt AM239 filed,High,,https://legiscan.com/NE/bill/LB575/2023,Kathleen Kauth,Hearing 2023-02-13 13:30 Room 1525,"L 2023-01-17 Date of introduction, L 2023-01-17 Hunt MO10 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed, L 2023-01-19 Referred to Education Committee, L 2023-01-25 Hunt AM73 filed, L 2023-01-31 Armendariz name added, L 2023-02-03 Notice of hearing for February 13, 2023, L 2023-02-07 Hunt AM239 filed",,2ebe80ae1db2c30cd66014a34cf8b229,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,LB743,Adopt the Investment Neutrality in Public Funds Act,Ban on Public Investment in ESG Funds,1/25/2023,"Notice of hearing for February 13, 2023",High,Bans public money from investing in funds that don't invest in companies that fail to provide gender affirming care,https://legiscan.com/NE/bill/LB743/2023,Kathleen Kauth,Hearing 2023-02-13 13:30 Room 1507,"L 2023-01-18 Date of introduction, L 2023-01-20 Referred to Banking, Commerce and Insurance Committee, L 2023-01-25 Notice of hearing for February 13, 2023",,e558d01f310ae95b9f2c3249229b9706,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,LB810,Adopt the Medical Ethics and Diversity Act,Legal Discrimination in Healthcare,2/24/2023,Fredrickson AM518 filed,High,"Healthcare ""conscience"" bill that would allow healthcare provider to turn away LGBTQ patients for any reason because it violates their ""conscience""",https://legiscan.com/NE/bill/LB810/2023,Dave Murman,Hearing 2023-02-10 09:30 Room 1510,"L 2023-01-18 Date of introduction, L 2023-01-20 Referred to Health and Human Services Committee, L 2023-01-27 Notice of hearing for February 10, 2023, L 2023-02-07 Murman AM247 filed, L 2023-02-07 Murman AM248 filed, L 2023-02-07 Murman AM250 filed, L 2023-02-07 Murman AM249 filed",,e2bad9e027b03752d229f1bee0c86781,,,,,,,,,,,,,,,,,,,,,,,
New Hampshire,HB396,Relative to state recognition of biological sex.,Defining Trans People Out of the Law,2/15/2023,Retained in Committee,Moderate,"For state law purposes, sex = biological sex. It's essentially an DL change ban, a Birth Cert change ban, a bathroom ban, and a prison ban all in one short little bill.. No text",https://legiscan.com/NH/bill/HB396/2023,"Jim Kofalt, Alicia Lekas, Judy Aron, Katherine Prudhomme-O'Brien, Shane Sirois, Mark Pearson, Jeanine Notter, Keith Ammon, Sheila Seidel, Debra DeSimone, Kevin Avard","Hearing 2023-01-26 16:00 Legislative Office Building 206-208, Hearing 2023-02-08 11:00 Legislative Office Building 206-208, Hearing 2023-02-09 09:00 Legislative Office Building 206-208","H 2023-01-09 Introduced (in recess of) 01/05/2023 and referred to Judiciary, H 2023-01-18 Public Hearing: 01/26/2023 04:00 pm Legislative Office Building 206-208, H 2023-01-30 Executive Session: 02/08/2023 11:00 am Legislative Office Building 206-208, H 2023-01-30 ==CONTINUED== Executive Session: 02/09/2023 09:00 am Legislative Office Building 206-208, H 2023-02-15 Retained in Committee",,a78acde834f3263c5476372dde56a0f3,,,,,,,,,,,,,,,,,,,,,,,
New Hampshire,HB619,"Prohibiting gender transition procedures for minors, relative to sex and gender in public schools, and relative to the definition of conversion therapy.",Gender Affirming Care Ban,2/8/2023,Public Hearing: 03/07/2023 10:00 am State House Reps Hall,Moderate,"Very comprehensive. Bathroom ban, gender teaching ban, healthcare ban",https://legiscan.com/NH/bill/HB619/2023,"Terry Roy, James Spillane, Nikki McCarter, Kevin Verville, Jeanine Notter, Sheila Seidel, Alicia Lekas, David Love","Hearing 2023-02-01 13:15 Legislative Office Building 210-211, Hearing 2023-03-07 10:00 State House Reps Hall","H 2023-01-12 Introduced (in recess of) 01/05/2023 and referred to Health, Human Services and Elderly Affairs, H 2023-02-08 Public Hearing: 03/07/2023 10:00 am State House Reps Hall",,9cd0bfe43c4a736ae2557c8869661c61,,,,,,,,,,,,,,,,,,,,,,,
New Hampshire,HB417,Relative to the definition of child abuse.,Gender Affirming Care Ban,2/16/2023,Public Hearing: 03/07/2023 10:45 am Legislative Office Building 206-208,Moderate,GAC Ban labeling GAC as child abuse,https://legiscan.com/NH/bill/HB417/2023,Dave Testerman,Hearing 2023-03-07 10:45 Legislative Office Building 206-208,"H 2023-01-10 Introduced (in recess of) 01/05/2023 and referred to Children and Family Law, H 2023-02-16 Public Hearing: 03/07/2023 10:45 am Legislative Office Building 206-208",,127e1db32a275b90f58a0eecac216df2,,,,,,,,,,,,,,,,,,,,,,,
New Hampshire,SB272,Establishing a parents' bill of rights in education.,Don't Say Gay/Forced Outing,2/23/2023,"Hearing: 03/07/2023, Room 101, Legislative Office Building, 09:00 am; Senate Calendar  12",Moderate,,https://legiscan.com/NH/bill/SB272/2023,"Sharon Carson, Kevin Avard, William Gannon, James Gray, Regina Birdsell, Jeb Bradley, Ruth Ward, Daniel Innis, Keith Murphy, Denise Ricciardi, Timothy Lang, Daryl Abbas, Carrie Gendreau, Howard Pearl","Hearing 2023-03-07 09:00 Room 101, Legislative Office Building","S 2023-02-17 Introduced 02/14/2023 and Referred to Education; Senate Journal 8, S 2023-02-23 Hearing: 03/07/2023, Room 101, Legislative Office Building, 09:00 am; Senate Calendar  12",,214f793804b90ea22a49ee355f29b6e8,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,A1418,Provides that public school parent who objects to learning material or activity that parent considers harmful may receive voucher from school district to enroll student in nonpublic school.,Allows Parents to change schools based on LGBTQ Curriculum,1/11/2022,"Introduced, Referred to Assembly Education Committee",Low,,https://legiscan.com/NJ/bill/A1418/2022,"Robert Auth, Erik Peterson, Gerard Scharfenberger, John Catalano, Gregory McGuckin, John DiMaio, Bethanne McCarthy Patrick, Christopher DePhillips",,"A 2022-01-11 Introduced, Referred to Assembly Education Committee",,ab1c8b7734237762920182bb544e240b,,,,,,,,,,,,,,,,,,,,,,,
